DATABASE_ID,GENERIC_NAME,SMILES,FORMULA,MOLECULAR_WEIGHT,EXACT_MASS,Total.Molweight,cLogP,H.Acceptors,H.Donors
DB16236,Mitapivat,O=C(N1CCN(CC2CC2)CC1)C1=CC=C(NS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C=C1,C24H26N4O3S,450.56,450.1725619,450.561,2.7828,7,1
DB09074,Olaparib,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCN(CC1)C(=O)C1CC1,C24H23FN4O3,434.4628,434.1754188,434.47,3.1669,7,1
DB12877,Oxatomide,O=C1NC2=C(C=CC=C2)N1CCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,C27H30N4O,426.564,426.2419616,426.562,4.2761,5,1
DB11730,Ribociclib,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1,C23H30N8O,434.548,434.2542576,434.546,2.5885,9,2
DB08973,Fluclorolone acetonide,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,C24H29Cl2FO5,487.39,486.1376076,487.393,3.0139,5,1
DB00591,Fluocinolone acetonide,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,C24H30F2O6,452.4882,452.2010451,452.492,1.181,6,2
DB09054,Idelalisib,[H][C@@](CC)(NC1=NC=NC2=C1N=CN2)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1,C22H18FN7O,415.432,415.1556864,415.431,2.858,8,2
DB00699,Nicergoline,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@]1(C[C@@H](COC(=O)C1=CN=CC(Br)=C1)CN2C)OC,C24H26BrN3O3,484.386,483.1157544,484.392,3.3973,6,0
DB01030,Topotecan,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,C23H23N3O5,421.4458,421.1637709,421.452,0.461,8,2
DB09128,Brexpiprazole,O=C1NC2=CC(OCCCCN3CCN(CC3)C3=C4C=CSC4=CC=C3)=CC=C2C=C1,C25H27N3O2S,433.57,433.1823983,433.574,3.8983,5,1
DB11791,Capmatinib,CNC(=O)C1=C(F)C=C(C=C1)C1=NN2C(CC3=CC4=C(C=C3)N=CC=C4)=CN=C2N=C1,C23H17FN6O,412.428,412.1447874,412.427,2.2964,7,1
DB14723,Larotrectinib,O[C@H]1CCN(C1)C(=O)NC1=C2N=C(C=CN2N=C1)N1CCC[C@@H]1C1=C(F)C=CC(F)=C1,C21H22F2N6O2,428.444,428.1772303,428.442,1.7606,8,2
DB01267,Paliperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1,C23H27FN4O3,426.4839,426.206719,426.49,2.6847,7,1
DB06144,Sertindole,FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2,C24H26ClFN4O,440.941,440.1779174,440.948,4.4892,5,1
DB06786,Halcinonide,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C24H32ClFO5,454.96,454.19223,454.964,2.7634,5,1
DB00180,Flunisolide,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,C24H31FO6,434.4977,434.2104669,434.502,1.3033,6,2
DB00846,Flurandrenolide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,C24H33FO6,436.5136,436.226117,436.518,1.5787,6,2
DB01222,Budesonide,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C25H34O6,430.5339,430.2355388,430.539,2.0988,6,2
DB11942,Selinexor,FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=NC=CN=C2)C=N1)C(F)(F)F,C17H11F6N7O,443.313,443.092927,443.31,2.572,8,2
DB05316,Pimavanserin,CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1,C25H34FN3O2,427.564,427.2635055,427.562,4.0972,5,1
DB12645,Givinostat,CCN(CC)CC1=CC=C2C=C(COC(=O)NC3=CC=C(C=C3)C(=O)NO)C=CC2=C1,C24H27N3O4,421.497,421.2001564,421.495,3.5852,7,3
DB00243,Ranolazine,COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1,C24H33N3O4,427.5365,427.2471066,427.543,2.2106,7,2
DB01067,Glipizide,CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,C21H27N5O4S,445.535,445.1783751,445.542,1.8635,9,3
DB00688,Mycophenolate mofetil,COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C,C23H31NO7,433.4947,433.2100524,433.499,2.3937,8,1
DB09101,Elvitegravir,[H][C@@](CO)(C(C)C)N1C=C(C(O)=O)C(=O)C2=C1C=C(OC)C(CC1=C(F)C(Cl)=CC=C1)=C2,C23H23ClFNO5,447.884,447.1248788,447.889,3.3453,6,2
DB01348,Spirapril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2,C22H30N2O5S2,466.614,466.1596135,466.621,0.4754,7,2
DB00542,Benazepril,[H][C@@]1(CCC2=CC=CC=C2N(CC(O)=O)C1=O)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,C24H28N2O5,424.4895,424.199822,424.495,0.8715,7,2
DB00519,Trandolapril,[H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O,C24H34N2O5,430.5372,430.2467722,430.543,0.9603,7,2
DB12016,Ponesimod,CCC\N=C1/S\C(=C/C2=CC=C(OC[C@H](O)CO)C(Cl)=C2)C(=O)N1C1=CC=CC=C1C,C23H25ClN2O4S,460.97,460.1223562,460.981,4.0167,6,2
DB06274,Alvimopan,C[C@H]1CN(C[C@H](CC2=CC=CC=C2)C(=O)NCC(O)=O)CC[C@@]1(C)C1=CC(O)=CC=C1,C25H32N2O4,424.5326,424.2362075,424.539,1.8392,6,3
DB06589,Pazopanib,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,C21H23N7O2S,437.518,437.1633937,437.527,1.7881,9,2
DB12597,Asciminib,O[C@@H]1CCN(C1)C1=C(C=C(C=N1)C(=O)NC1=CC=C(OC(F)(F)Cl)C=C1)C1=CC=NN1,C20H18ClF2N5O3,449.84,449.1066235,449.844,3.7985,8,3
DB11633,Isavuconazole,C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=C(F)C=CC(F)=C1,C22H17F2N5OS,437.47,437.1121877,437.473,3.2994,6,1
DB00197,Troglitazone,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,C24H27NO5S,441.54,441.1609937,441.546,4.3852,6,2
DB08860,Pitavastatin,O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=CC=CC=C2N=C1C1CC1)CC(O)=O,C25H24FNO4,421.4608,421.1689365,421.467,4.4887,5,3
DB15149,Futibatinib,COC1=CC(=CC(OC)=C1)C#CC1=NN([C@H]2CCN(C2)C(=O)C=C)C2=C1C(N)=NC=N2,C22H22N6O3,418.457,418.1753386,418.456,2.3034,9,1
DB11763,Momelotinib,O=C(NCC#N)C1=CC=C(C=C1)C1=CC=NC(NC2=CC=C(C=C2)N2CCOCC2)=N1,C23H22N6O2,414.469,414.180424,414.468,2.5062,8,2
DB01106,Levocabastine,C[C@@H]1CN(CC[C@]1(C(O)=O)C1=CC=CC=C1)[C@H]1CC[C@](CC1)(C#N)C1=CC=C(F)C=C1,C26H29FN2O2,420.528,420.2213063,420.526,2.9988,4,1
DB05467,Palovarotene,CC1(C)CCC(C)(C)C2=C1C=C(CN1C=CC=N1)C(\C=C\C1=CC=C(C=C1)C(O)=O)=C2,C27H30N2O2,414.549,414.2307282,414.547,4.8303,4,1
DB04946,Iloperidone,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O,C24H27FN2O4,426.4806,426.1954856,426.486,4.3044,6,0
DB16200,Iptacopan,CCO[C@H]1CCN(CC2=C(OC)C=C(C)C3=C2C=CN3)[C@@H](C1)C1=CC=C(C=C1)C(O)=O,C25H30N2O4,422.525,422.2205575,422.523,2.7857,6,2
DB00317,Gefitinib,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,C22H24ClFN4O3,446.902,446.1520966,446.909,3.9851,7,1
DB08931,Riociguat,COC(=O)N(C)C1=C(N)N=C(N=C1N)C1=NN(CC2=C(F)C=CC=C2)C2=C1C=CC=N2,C20H19FN8O2,422.4157,422.1615001,422.423,1.4544,10,2
DB15456,Vericiguat,COC(=O)NC1=C(N)N=C(N=C1N)C1=NN(CC2=CC=CC=C2F)C2=C1C=C(F)C=N2,C19H16F2N8O2,426.388,426.1364281,426.386,1.3058,10,3
DB09038,Empagliflozin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC=C(Cl)C(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C1,C23H27ClO7,450.91,450.1445309,450.913,1.6475,7,4
DB08907,Canagliflozin,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC=C(C)C(CC2=CC=C(S2)C2=CC=C(F)C=C2)=C1,C24H25FO5S,444.516,444.1406728,444.522,3.2714,5,4
DB14657,Paramethasone acetate,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,C24H31FO6,434.504,434.2104669,434.502,1.7443,6,2
DB14649,Dexamethasone acetate,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C24H31FO6,434.4977,434.2104669,434.502,1.773,6,2
DB14540,Hydrocortisone butyrate,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C25H36O6,432.557,432.2511889,432.555,2.8102,6,2
DB05013,Ingenol mebutate,[H][C@@]12C[C@@H](C)[C@]34C=C(C)[C@H](OC(=O)C(\C)=C/C)[C@@]3(O)[C@H](O)C(CO)=C[C@@]([H])(C4=O)[C@]1([H])C2(C)C,C25H34O6,430.541,430.2355388,430.539,2.661,6,3
DB12554,Mebeverine,CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,C25H35NO5,429.557,429.2515232,429.555,4.585,6,0
DB11748,Benfotiamine,C\C(N(CC1=CN=C(C)N=C1N)C=O)=C(/CCOP(O)(O)=O)SC(=O)C1=CC=CC=C1,C19H23N4O6PS,466.45,466.1075926,466.454,-1.3257,10,3
DB09292,Sacubitril,CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C1=CC=CC=C1)NC(=O)CCC(O)=O,C24H29NO5,411.498,411.204573,411.496,3.8388,6,2
DB04920,Clevidipine,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC,C21H23Cl2NO6,456.316,455.0902429,456.321,4.5801,7,1
DB11125,Benzethonium,CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1,C27H42NO2,412.637,412.321006,412.635,2.952,2,0
DB00905,Bimatoprost,CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCC1=CC=CC=C1,C25H37NO4,415.5656,415.2722587,415.572,4.0878,5,4
DB00938,Salmeterol,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1,C25H37NO4,415.5656,415.2722587,415.572,3.9151,5,4
DB01223,Aminophylline,NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,C16H24N10O4,420.4264,420.1981993,420.433,-0.3112,6,1
DB00393,Nimodipine,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C,C21H26N2O7,418.4403,418.1740012,418.444,2.2272,8,1
DB00775,Tirofiban,CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O,C22H36N2O5S,440.597,440.234493,440.603,1.5443,7,3
DB00175,Pravastatin,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC,C23H36O7,424.5277,424.2461035,424.532,2.4541,7,4
DB12390,Seladelpar,CCO[C@H](COC1=CC=C(C=C1)C(F)(F)F)CSC1=CC=C(OCC(O)=O)C(C)=C1,C21H23F3O5S,444.47,444.1218295,444.469,4.1715,5,1
DB15305,Risdiplam,CC1=CN2N=C(C=C(C)C2=N1)C1=CC(=O)N2C=C(C=CC2=N1)N1CCNC2(CC2)C1,C22H23N7O,401.474,401.1964084,401.473,-0.0851,8,1
DB15465,Benzhydrocodone,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC=C2OC(=O)C1=CC=CC=C1,C25H25NO4,403.478,403.1783583,403.477,3.8131,5,0
DB00700,Eplerenone,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC,C24H30O6,414.4914,414.2042387,414.496,1.9314,6,0
DB00301,Flucloxacillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(Cl)C=CC=C1F)C(O)=O,C19H17ClFN3O5S,453.872,453.0561473,453.877,2.8046,8,2
DB00485,Dicloxacillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(Cl)C=CC=C1Cl)C(O)=O,C19H17Cl2N3O5S,470.326,469.0265968,470.332,3.3098,8,2
DB08930,Dolutegravir,[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N1[C@H](C)CCO2,C20H19F2N3O5,419.3788,419.1292771,419.383,0.1208,8,2
DB00623,Fluphenazine,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,C22H26F3N3OS,437.522,437.1748678,437.528,4.4072,4,1
DB01623,Thiothixene,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3\C2=C\CCN2CCN(C)CC2)C=C1,C23H29N3O2S2,443.625,443.1701186,443.634,3.8126,5,0
DB01238,Aripiprazole,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,C23H27Cl2N3O2,448.385,447.1480325,448.392,4.4351,5,1
DB00680,Moricizine,CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1,C22H25N3O4S,427.517,427.156577,427.524,3.9335,7,1
DB08865,Crizotinib,[H][C@](C)(OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,C21H22Cl2FN5O,450.337,449.118544,450.344,3.5382,6,2
DB00973,Ezetimibe,[H][C@]1(CC[C@H](O)C2=CC=C(F)C=C2)C(=O)N(C2=CC=C(F)C=C2)[C@]1([H])C1=CC=C(O)C=C1,C24H21F2NO3,409.4252,409.14895,409.431,4.1644,4,2
DB14627,Oxyphenisatin acetate,CC(=O)OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(OC(C)=O)C=C1,C24H19NO5,401.418,401.1263227,401.417,3.3235,6,1
DB00678,Losartan,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,C22H23ClN6O,422.911,422.1621871,422.919,3.9536,7,2
DB12130,Lorlatinib,C[C@H]1OC2=C(N)N=CC(=C2)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2,C21H19FN6O2,406.421,406.155352,406.42,1.1973,8,1
DB12218,Capivasertib,NC1(CCN(CC1)C1=C2C=CNC2=NC=N1)C(=O)N[C@@H](CCO)C1=CC=C(Cl)C=C1,C21H25ClN6O2,428.915,428.1727518,428.923,1.1671,8,4
DB00875,Flupentixol,[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,C23H25F3N2OS,434.52,434.1639691,434.525,4.9219,3,1
DB01136,Carvedilol,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,C24H26N2O4,406.4742,406.1892573,406.48,3.1668,6,3
DB12612,Ozanimod,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[C@H](NCCO)C2=CC=C1)C#N,C23H24N4O3,404.47,404.1848406,404.469,3.2855,7,2
DB06155,Rimonabant,CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=C(Cl)C=C(Cl)C=C1)C1=CC=C(Cl)C=C1,C22H21Cl3N4O,463.787,462.0780944,463.795,4.2064,5,1
DB11951,Lemborexant,CC1=NC=C(OC[C@]2(C[C@H]2C(=O)NC2=NC=C(F)C=C2)C2=CC=CC(F)=C2)C(C)=N1,C22H20F2N4O2,410.425,410.1554322,410.423,2.8367,6,1
DB05294,Vandetanib,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1,C22H24BrFN4O2,475.354,474.1066669,475.361,4.6769,6,1
DB09078,Lenvatinib,COC1=C(C=C2C(OC3=CC=C(NC(=O)NC4CC4)C(Cl)=C3)=CC=NC2=C1)C(N)=O,C21H19ClN4O4,426.86,426.1094828,426.859,2.9569,8,3
DB11943,Delafloxacin,NC1=NC(N2C=C(C(O)=O)C(=O)C3=CC(F)=C(N4CC(O)C4)C(Cl)=C23)=C(F)C=C1F,C18H12ClF3N4O4,440.76,440.0499171,440.764,1.257,8,3
DB11827,Ertugliflozin,CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@]23OC[C@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)C=C1,C22H25ClO7,436.89,436.1288808,436.886,1.6887,7,4
DB13867,Fluticasone,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,C22H27F3O4S,444.51,444.158215,444.512,1.7937,4,2
DB05990,Obeticholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)[C@H](CC)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,C26H44O4,420.6252,420.3239599,420.631,4.7552,4,3
DB14542,Hydrocortisone phosphate,[H][C@@]12CC[C@](O)(C(=O)COP(O)(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C21H31O8P,442.445,442.175655,442.443,-1.827,8,4
DB14631,Prednisolone phosphate,[H][C@@]12CC[C@](O)(C(=O)COP(O)(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C21H29O8P,440.429,440.1600049,440.427,-2.1024,8,4
DB13520,Metergoline,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@@]1([H])C[C@@H](CNC(=O)OCC1=CC=CC=C1)CN2C,C25H29N3O2,403.526,403.2259772,403.524,3.9608,5,1
DB15490,Zuranolone,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@](C)(O)CC[C@]4([H])[C@@]3([H])CC[C@]12C)C(=O)CN1C=C(C=N1)C#N,C25H35N3O2,409.574,409.2729274,409.572,2.7826,5,1
DB14845,Filgotinib,O=C(NC1=NN2C(C=CC=C2C2=CC=C(CN3CCS(=O)(=O)CC3)C=C2)=N1)C1CC1,C21H23N5O3S,425.51,425.1521608,425.512,1.0483,8,1
DB01184,Domperidone,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2,C22H24ClN5O2,425.911,425.1618527,425.919,3.2161,7,2
DB06174,Noscapine,[H][C@@]1(OC(=O)C2=C1C=CC(OC)=C2OC)[C@]1([H])N(C)CCC2=CC3=C(OCO3)C(OC)=C12,C22H23NO7,413.4205,413.1474521,413.425,2.6849,8,0
DB11952,Duvelisib,C[C@H](NC1=C2N=CNC2=NC=N1)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1,C22H17ClN6O,416.87,416.1152369,416.871,3.9288,7,2
DB00685,Trovafloxacin,[H][C@@]12CN(C[C@]1([H])[C@H]2N)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=C(F)C=C(F)C=C1)C(O)=O,C20H15F3N4O3,416.36,416.1096248,416.358,-0.5509,7,2
DB00734,Risperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,C23H27FN4O2,410.4845,410.2118043,410.491,3.5368,6,0
DB01260,Desonide,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C24H32O6,416.5073,416.2198888,416.512,1.4543,6,2
DB01179,Podofilox,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@@H]2O,C22H22O8,414.4053,414.1314677,414.409,1.7928,8,1
DB01605,Pivmecillinam,[H]C(=N[C@@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S[C@]12[H])N1CCCCCC1,C21H33N3O5S,439.569,439.2140919,439.575,3.2427,8,0
DB01340,Cilazapril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O,C22H31N3O5,417.4986,417.2263711,417.504,-1.4041,8,2
DB12015,Alpelisib,CC1=C(SC(NC(=O)N2CCC[C@H]2C(N)=O)=N1)C1=CC(=NC=C1)C(C)(C)C(F)(F)F,C19H22F3N5O2S,441.47,441.1446303,441.477,3.8412,7,2
DB16335,Sulopenem etzadroxil,[H][C@]12SC(S[C@H]3CC[S@@+]([O-])C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(=O)OCOC(=O)C(CC)CC,C19H27NO7S3,477.61,477.0949657,477.621,2.3865,8,1
DB01095,Fluvastatin,CC(C)N1C(\C=C\C(O)CC(O)CC(O)=O)=C(C2=CC=CC=C12)C1=CC=C(F)C=C1,C24H26FNO4,411.473,411.1845865,411.471,3.9775,5,3
DB00802,Alfentanil,CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O,C21H32N6O3,416.5172,416.2535889,416.524,2.1214,9,0
DB00178,Ramipril,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,C23H32N2O5,416.5106,416.2311221,416.516,0.6183,7,2
DB00876,Eprosartan,CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O,C23H24N2O4S,424.513,424.145678,424.52,3.9658,6,2
DB11915,Valbenazine,COC1=C(OC)C=C2[C@H]3C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN3CCC2=C1,C24H38N2O4,418.578,418.2831577,418.576,3.356,6,1
DB00641,Simvastatin,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,C25H38O5,418.5662,418.2719243,418.572,4.4608,5,1
DB00530,Erlotinib,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,C22H23N3O4,393.4357,393.1688562,393.442,3.0713,7,1
DB12301,Doravirine,CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F,C17H11ClF3N5O3,425.749,425.0502516,425.753,1.987,8,1
DB12161,Deutetrabenazine,[2H]C([2H])([2H])OC1=CC2=C(C=C1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,C19H27NO3,323.466,323.2367542,323.464,3.3076,4,0
DB00539,Toremifene,CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1,C26H28ClNO,405.96,405.1859422,405.967,4.9492,2,0
DB13783,Acemetacin,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(O)=O,C21H18ClNO6,415.83,415.082265,415.828,3.5607,7,1
DB01394,Colchicine,COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@H](CC2)NC(C)=O,C22H25NO6,399.443,399.1681875,399.442,1.863,7,1
DB13166,Zofenopril,C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N1C[C@H](C[C@H]1C(O)=O)SC1=CC=CC=C1,C22H23NO4S2,429.55,429.1068506,429.56,3.168,5,1
DB09268,Picosulfuric acid,OS(=O)(=O)OC1=CC=C(C=C1)C(C1=CC=C(OS(O)(=O)=O)C=C1)C1=CC=CC=N1,C18H15NO8S2,437.44,437.0239088,437.448,-0.5134,9,2
DB12914,Resmetirom,CC(C)C1=CC(OC2=C(Cl)C=C(C=C2Cl)N2N=C(C#N)C(=O)NC2=O)=NNC1=O,C17H12Cl2N6O4,435.22,434.0297083,435.226,1.9435,10,2
DB08820,Ivacaftor,CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C,C24H28N2O3,392.4907,392.2099928,392.497,4.5032,5,3
